252		480,747,500
253		1,282,792,971
254		458,904,763
255		602,607,272
256		1,026,859,019
257		109,325,227
258		1,310,510,946
259		485,575,818
260		105,461,698
261		845,644,271
262		1,882,543,212
263		1,385,716,150
264		1,671,994,868
265		1,544,264,442
266		1,907,680,889
267		269,043,423
268		2,055,251,312
269		676,605,705
270		1,648,357,366
271		1,169,030,607
272		1,755,046,767
273		2,032,074,922
274		289,450,981
275		554,075,352
276		457,025,932
277		439,261,874
278		1,245,485,474
279		878,843,079
280		572,796,297
281		295,096,091
282		528,755,091
283		1,570,845,278
284		1,742,061,851
285		727,491,960
286		1,651,393,648
287		1,960,313,790
288		21,903,059
289		1,363,165,318
290		1,011,612,225
291		307,015,337
292		1,535,375,335
293		596,932,207
294		880,044,523
295		308,127,226
296		1,180,914,093
297		55,311,136
298		1,490,694,709
299		271,757,960
300		2,095,141,241
301		1,404,039,533
302		536,524,242
303		1,987,674,868
304		467,621,179
305		1,107,833,357
306		1,860,516,020
307		772,309,576
308		1,394,089,344
309		598,255,674
310		509,234,927
311		705,415,667
312		302,000,935
313		246,531,869
314		910,808,443
315		337,285,820
316		633,188,107
317		1,927,053,806
318		268,576,633
319		1,922,068,962
320		190,066,401
321		1,313,516,679
322		2,039,710,394
323		1,697,386,783
324		1,656,052,799
325		2,111,907,038
326		797,875,873
327		575,231,387
328		526,142,222
329		1,783,183,682
330		1,795,923,631
331		1,255,383,050
332		1,292,041,095
333		2,051,345,860
334		1,774,683,626
335		904,310,563
336		2,049,997,074
337		1,176,200,049
338		1,756,421,895
339		374,112,896
340		245,987,770
341		401,796,312
342		24,801,906
343		1,562,567,271
344		1,072,099,954
345		242,175,622
346		1,734,400,227
347		2,087,576,620
348		734,841,992
349		203,794,390
350		1,177,558,388
351		2,116,156,839
352		1,144,901,590
353		2,086,326,508
354		2,136,944,788
355		1,109,042,829
356		1,511,812,786
357		986,621,106
358		331,622,069
359		503,197,788
360		309,957,484
361		1,285,284,633
362		246,167,354
363		1,758,389,309
364		949,815,690
365		1,401,335,524
366		1,560,858,219
367		398,138,722
368		619,331,890
369		6,497,880
370		434,772,393
371		1,604,471,705
372		170,631,911
373		2,041,947,384
374		1,676,081,192
375		1,935,753,736
376		1,288,714,773
377		477,143,123
378		625,286,829
379		1,413,877,177
380		377,506,811
381		857,782,900
382		1,987,873,042
383		322,347,832
384		605,625,294
385		1,827,250,439
386		110,481,460
387		1,353,198,234
388		2,061,884,719
389		665,640,797
390		1,539,981,424
391		1,063,375,968
392		844,577,980
393		1,253,224,107
394		64,155,412
395		1,108,186,784
396		155,628,958
397		413,896,244
398		612,751,581
399		1,818,248,077
400		828,801,050
401		1,448,652,062
402		679,810,711
403		1,431,722,495
404		1,563,997,699
405		857,138,571
406		146,728,827
407		1,512,979,953
408		888,252,238
409		1,507,762,168
410		281,434,867
411		2,137,127,739
412		1,530,722,129
413		95,813,394
414		223,779,620
415		113,051,845
416		740,091,385
417		1,919,267,065
418		998,494,186
419		311,565,011
420		1,889,083,612
421		1,014,317,448
422		1,004,325,883
423		696,201,186
424		1,328,138,611
425		795,278,405
426		754,352,055
427		538,937,454
428		1,124,108,340
429		420,477,258
430		596,458,969
431		1,171,428,115
432		2,054,120,919
433		190,471,246
434		1,637,433,416
435		520,005,266
436		1,629,237,619
437		1,285,380,418
438		1,746,359,685
439		130,480,245
440		557,551,869
441		1,536,233,435
442		1,352,682,321
443		1,191,120,644
444		571,195,343
445		1,908,727,048
446		146,271,628
447		830,760,744
448		1,721,708,407
449		929,455,636
450		641,957,192
451		484,414,068
452		629,443,888
453		155,592,659
454		2,105,001,358
455		2,045,468,309
456		444,326,179
457		2,131,093,172
458		103,583,884
459		768,719,294
460		102,786,516
461		1,755,275,020
462		388,871,613
463		467,774,980
464		911,303,199
465		1,257,490,399
466		83,006,820
467		1,340,250,883
468		605,863,625
469		1,851,258,001
470		631,297,873
471		1,602,194,614
472		172,907,380
473		868,013,941
474		1,901,496,789
475		352,850,177
476		1,809,118,774
477		1,960,688,886
478		125,005,843
479		1,566,895,210
480		649,006,777
481		2,071,074,958
482		964,712,694
483		194,652,704
484		1,926,003,713
485		112,044,901
486		541,984,227
487		1,898,528,260
488		232,953,535
489		1,739,448,754
490		75,679,087
491		1,645,628,094
492		1,181,796,534
493		977,640,391
494		27,693,729
495		949,760,496
496		1,147,361,822
497		884,907,341
498		279,817,445
499		1,461,188,591
500		1,825,720,228
501		371,364,772
502		192,985,497
503		1,522,188,496
504		54,525,369
505		1,784,369,189
506		851,227,679
507		1,291,455,899
508		1,452,539,728
509		4,105,424
510		1,409,231,500
511		1,986,723,050
512		1,082,871,819
513		616,288,657
514		566,994,761
515		533,123,382
516		1,653,329,898
517		1,008,766,087
518		396,973,323
519		790,411,495
520		609,101,013
521		429,780,909
522		1,589,568,473
523		1,479,563,740
524		250,009,854
525		1,415,667,752
526		1,477,086,887
527		803,795,956
528		391,476,497
529		612,091,589
530		1,962,465,050
531		294,670,017
532		103,055,253
533		1,761,009,284
534		1,446,344,452
535		1,533,328,232
536		1,115,410,482
537		1,763,177,839
538		272,789,908
539		1,666,570,567
540		1,797,251,789
541		1,022,056,079
542		2,083,940,588
543		1,738,481,985
544		1,974,756,540
545		295,564,187
546		961,950,461
547		990,808,765
548		527,448,934
549		1,445,321,239
550		1,970,008,080
551		750,661,662
552		1,293,597,978
553		959,126,196
554		1,635,557,726
555		404,420,217
556		929,279,946
557		860,905,404
558		1,272,178,642
559		786,341,264
560		307,282,302
561		47,431,723
562		899,979,402
563		840,448,139
564		189,124,021
565		1,114,561,483
566		1,883,667,797
567		1,469,346,182
568		1,317,427,852
569		1,181,150,176
570		1,565,196,547
571		2,037,635,706
572		735,976,179
573		877,886,403
574		1,140,643,353
575		1,734,528,581
576		493,323,968
577		1,998,570,135
578		1,652,290,847
579		2,101,929,314
580		453,717,291
581		486,278,122
582		276,347,022
583		1,093,638,905
584		789,567,156
585		1,211,803,388
586		1,148,555,686
587		1,291,412,704
588		125,451,558
589		1,041,924,235
590		604,048,286
591		254,505,078
592		490,999,197
593		1,633,932,291
594		1,359,288,265
595		1,749,820,066
596		122,076,677
597		1,243,492,449
598		1,549,357,964
599		860,195,057
600		559,380,037
601		1,441,561,129
602		1,853,643,930
603		1,612,654,497
604		692,536,686
605		564,116,160
606		1,555,726,531
607		1,069,931,845
608		2,016,827,218
609		647,932,327
610		389,544,486
611		1,836,318,361
612		635,021,509
613		1,136,763,920
614		910,209,902
615		953,194,919
616		419,084,764
617		98,265,109
618		1,942,936,107
619		1,269,257,979
620		1,476,602,061
621		1,992,728,017
622		27,327,416
623		115,442,647
624		1,319,364,744
625		2,036,057,099
626		52,338,072
627		1,068,654,458
628		1,806,328,301
629		803,705,920
630		1,180,987,484
631		1,565,395,566
632		299,473,234
633		1,184,063,675
634		1,255,255,488
635		399,167,551
636		601,583,345
637		93,491,613
638		946,703,778
639		1,055,177,242
640		889,468,062
641		507,878,723
642		667,715,208
643		138,359,679
644		1,230,834,090
645		829,884,973
646		1,777,629,294
647		1,150,856,786
648		1,480,673,108
649		1,961,186,842
650		1,150,575,321
651		1,016,909,256
652		1,957,752,068
653		1,762,659,733
654		1,166,114,094
655		910,855,772
656		1,414,233,713
657		1,738,201,283
658		293,289,753
659		803,963,234
660		511,778,088
661		487,072,073
662		1,411,087,191
663		1,213,121,298
664		1,614,428,490
665		971,632,567
666		1,536,845,127
667		1,598,441,481
668		2,028,992,079
669		511,042,351
670		351,611,574
671		325,593,151
672		1,299,044,978
673		887,758,865
674		379,789,917
675		968,723,338
676		1,325,012,809
677		2,036,451,384
678		1,032,092,204
679		489,479,771
680		258,427,805
681		1,048,964,933
682		1,735,464,997
683		1,992,625,106
684		1,800,614,246
685		164,078,228
686		1,755,127,145
687		684,297,148
688		17,949,581
689		344,399,716
690		1,132,417,485
691		1,010,865,709
692		1,947,685,507
693		142,740,544
694		543,399,154
695		402,395,989
696		1,244,275,179
697		1,602,077,557
698		671,414,836
699		259,201,523
700		1,440,523,493
701		364,273,839
702		1,366,818,716
703		1,703,120,504
704		1,330,548,003
705		1,491,346,778
706		112,741,736
707		848,407,791
708		433,631,061
709		1,291,759,230
710		1,517,341,117
711		1,685,913,672
712		187,171,199
713		1,657,239,181
714		1,253,425,043
715		1,373,266,456
716		1,332,323,277
717		1,335,247,770
718		1,341,415,244
719		1,748,104,463
720		196,619,452
721		1,408,191,478
722		612,570,006
723		898,805,201
724		241,235,981
725		508,962,799
726		775,072,904
727		1,333,512,948
728		1,073,696,458
729		995,320,251
730		399,509,918
731		688,637,468
732		495,891,215
733		607,118,066
734		1,064,166,524
735		1,412,490,517
736		87,756,208
737		571,289,028
738		1,620,617,648
739		443,783,917
740		2,129,167,982
741		2,141,185,024
742		1,398,973,475
743		685,721,020
744		486,911,642
745		1,364,205,759
746		445,824,480
747		1,310,904,809
748		286,413,647
749		329,568,798
750		331,142,562
751		1,283,156,858
752		474,422,511
753		418,709,623
754		696,670,472
755		1,417,291,329
756		1,899,187,480
757		468,013,515
758		1,461,884,523
759		821,585,204
760		716,273,874
761		926,712,435
762		1,922,194,980
763		1,585,794,457
764		892,249,312
765		828,703,649
766		1,190,022,457
767		1,727,536,780
768		593,072,657
769		1,988,418,173
770		1,285,510,248
771		761,034,249
772		1,862,113,769
773		897,631,327
774		1,766,420,128
775		202,918,075
776		9,218,003
777		2,074,332,633
778		411,893,559
779		1,024,513,869
780		63,138,319
781		1,611,651,742
782		1,047,099,301
783		744,127,660
784		664,177,689
785		1,263,836,707
786		214,214,957
787		77,181,592
788		2,057,931,241
789		1,794,358,842
790		1,660,786,684
791		1,767,226,340
792		1,256,888,152
793		799,032,444
794		1,874,993,690
795		1,202,455,547
796		218,990,044
797		1,960,662,665
798		1,940,955,355
799		1,805,691,640
800		174,183,302
801		57,514,477
802		224,362,195
803		40,827,205
804		712,467,980
805		751,640,108
806		779,369,514
807		989,609,104
808		1,055,794,191
809		1,891,492,295
810		282,943,453
811		1,079,573,395
812		794,661,189
813		28,549,192
814		145,122,289
815		74,384,389
816		81,616,265
817		1,983,272,574
818		568,072,567
819		1,009,598,692
820		1,483,477,066
821		1,094,084,573
822		1,037,582,744
823		1,046,684,750
824		429,121,997
825		201,835,524
826		2,122,571,218
827		1,074,899,592
828		155,795,521
829		2,087,606,266
830		1,520,173,404
831		1,759,311,743
832		1,152,964,096
833		962,144,847
834		1,734,497,624
835		1,538,597,745
836		1,063,011,983
837		1,593,664,462
838		2,088,332,473
839		1,421,594,082
840		1,403,596,648
841		87,552,081
842		938,767,875
843		1,564,540,402
844		1,483,791,001
845		686,863,962
846		1,455,290,047
847		275,966,980
848		1,777,913,869
849		2,054,681,042
850		1,905,531,164
851		1,246,329,798
852		1,592,140,752
853		423,637,924
854		784,779,291
855		213,631,128
856		1,167,415,380
857		1,325,161,092
858		1,759,188,855
859		510,632,456
860		776,552,537
861		1,851,953,569
862		833,813,583
863		1,115,671,572
864		371,318,891
865		671,115,357
866		2,074,092,946
867		1,979,999,989
868		441,535,215
869		754,008,191
870		1,158,856,053
871		635,435,450
872		2,042,423,748
873		1,293,962,132
874		1,753,485,691
875		1,395,924,985
876		155,316,698
877		1,620,525,989
878		1,710,377,396
879		1,889,741,682
880		894,029,124
881		1,846,604,238
882		1,444,469,370
883		248,598,126
884		182,075,102
885		273,843,606
886		167,170,991
887		729,326,172
888		177,365,556
889		1,520,866,496
890		371,182,365
891		1,885,334,538
892		1,981,959,254
893		1,577,700,017
894		645,041,545
895		1,699,126,726
896		1,401,222,145
897		1,970,579,950
898		1,193,221,511
899		812,675,644
900		760,254,663
901		1,127,710,834
902		1,885,020,628
903		131,293,200
904		1,350,479,297
905		1,678,870,726
906		1,483,868,366
907		768,085,050
908		1,620,081,681
909		387,835,551
910		1,410,740,088
911		929,168,706
912		346,810,879
913		549,024,457
914		488,337,430
915		494,455,926
916		994,854,778
917		1,072,771,604
918		2,114,035,351
919		1,488,445,176
920		203,494,477
921		509,548,034
922		1,622,825,334
923		1,830,047,304
924		1,498,476,893
925		822,224,871
926		697,822,403
927		1,339,758,106
928		1,570,647,325
929		131,736,950
930		738,695,838
931		882,553,645
932		1,349,382,077
933		385,199,238
934		1,543,408,660
935		404,437,064
936		549,184,846
937		2,071,461,889
938		614,762,696
939		810,200,757
940		495,812,921
941		1,720,858,362
942		1,670,026,142
943		2,111,901,743
944		739,868,549
945		1,221,184,748
946		123,485,233
947		436,014,999
948		583,654,384
949		423,062,998
950		1,086,098,405
951		1,512,577,384
952		108,811,195
953		1,227,171,461
954		315,335,649
955		720,066,681
956		1,652,369,147
957		54,973,324
958		780,299,954
959		528,254,426
960		981,048,323
961		144,110,260
962		1,344,921,372
963		1,488,344,731
964		1,796,623,360
965		528,186,443
966		1,727,270,276
967		2,109,095,288
968		1,153,099,444
969		83,900,366
970		2,092,754,727
971		1,070,876,536
972		458,008,908
973		1,303,834,594
974		992,632,255
975		630,119,762
976		987,005,539
977		1,658,407,238
978		1,090,178,755
979		277,292,145
980		698,739,638
981		261,807,404
982		756,103,722
983		1,147,584,327
984		1,193,122,192
985		1,373,602,101
986		773,742,450
987		122,210,616
988		69,863,589
989		823,341,979
990		899,551,564
991		494,211,522
992		1,291,161,935
993		86,508,270
994		1,976,636,081
995		351,702,661
996		375,936,990
997		181,681,411
998		315,278,383
999		211,682,106
1000		1,641,398,119
1001		820,951,472
1002		742,564,107
1003		616,483,548
1004		732,399,274
1005		939,164,056
1006		3,012,497
1007		909,286,363
1008		94,761,164
1009		987,568,616
1010		176,342,424
1011		322,828,429
1012		954,300,869
1013		1,067,818,115
1014		1,527,518,323
1015		1,343,057,506
1016		1,891,631,413
1017		1,720,796,408
1018		1,340,692,674
1019		749,939,405
1020		1,490,352,091
1021		195,441,129
1022		2,047,838,072
1023		1,977,926,853
1024		1,686,362,909
1025		515,097,596
1026		2,045,320,717
1027		1,081,144,750
1028		652,746,388
1029		1,224,022,965
1030		1,859,359,324
1031		1,953,227,920
1032		2,006,454,958
1033		740,226,019
1034		66,256,113
1035		530,544,292
1036		1,524,440,621
1037		946,353,676
1038		1,082,477,521
1039		1,788,010,922
1040		1,917,725,234
1041		1,814,709,066
1042		1,209,820,542
1043		843,237,478
1044		1,736,747,908
1045		543,842,951
1046		1,132,950,800
1047		1,548,560,817
1048		2,075,154,606
1049		691,595
1050		513,003,360
1051		1,475,750,324
1052		1,226,529,436
1053		1,232,099,762
1054		403,444,468
1055		1,663,890,127
1056		920,597,047
1057		912,120,901
1058		1,077,604,286
1059		217,301,678
1060		1,041,326,986
1061		1,069,351,394
1062		256,539,975
1063		1,018,221,846
1064		1,275,692,939
1065		370,598,151
1066		463,857,118
1067		214,074,850
1068		1,001,562,002
1069		996,974,031
1070		1,966,100,532
1071		945,277,737
1072		638,318,887
1073		1,700,165,399
1074		979,697,818
1075		1,823,126,672
1076		1,133,104,234
1077		1,204,600,594
1078		241,178,945
1079		1,142,519,958
1080		1,529,630,443
1081		496,759,900
1082		1,153,473,791
1083		652,054,793
1084		711,019,605
1085		383,609,000
1086		726,698,484
1087		774,355,196
1088		336,781,551
1089		549,849,633
1090		1,757,430,892
1091		612,319,720
1092		2,016,233,037
1093		865,175,843
1094		746,683,936
1095		848,373,840
1096		1,558,169,091
1097		191,598,696
1098		1,715,028,186
1099		1,366,149,757
1100		79,985,833
1101		865,564,001
1102		885,850,576
1103		60,531,181
1104		1,828,775,794
1105		688,469,270
1106		436,708,951
1107		1,649,956,740
1108		1,736,407,705
1109		1,897,075,110
1110		2,096,026,009
1111		1,754,540,501
1112		35,538,416
1113		917,099,638
1114		840,489,500
1115		1,118,823,531
1116		1,998,534,691
1117		1,713,009,659
1118		2,070,610,227
1119		1,286,919,101
1120		1,041,885,645
1121		2,043,725,545
1122		1,012,453,561
1123		976,741,256
1124		1,358,448,715
1125		1,345,952,610
1126		2,001,796,899
1127		1,044,850,805
1128		1,250,712,506
1129		2,008,800,188
1130		659,894,662
1131		1,869,272,985
1132		621,051,135
1133		1,026,835,052
1134		2,076,489,550
1135		146,238,995
1136		1,103,681,166
1137		1,055,534,039
1138		1,072,415,311
1139		1,544,378,271
1140		81,805,686
1141		801,662,552
1142		390,217,310
1143		471,790,851
1144		1,235,843,299
1145		62,910,730
1146		1,692,305,848
1147		291,744,943
1148		914,537,386
1149		726,352,841
1150		2,124,885,811
1151		1,991,491,208
1152		711,071,734
1153		1,448,849,560
1154		371,501,048
1155		452,831,962
1156		2,000,594,087
1157		2,056,592,967
1158		849,566,113
1159		482,823,184
1160		834,156,018
1161		1,539,341,793
1162		399,244,234
1163		1,875,091,164
1164		1,237,180,448
1165		226,753,024
1166		1,133,489,366
1167		1,156,187,011
1168		988,093,735
1169		694,250,505
1170		15,142,365
1171		943,000,652
1172		640,594,348
1173		526,231,956
1174		1,205,113,415
1175		240,223,093
1176		1,653,508,235
1177		540,662,710
1178		1,888,381,604
1179		1,295,537,985
1180		1,801,130,409
1181		1,710,051,956
1182		130,313,419
1183		524,359,665
1184		2,031,398,024
1185		815,887,101
1186		1,158,201,251
1187		1,319,685,222
1188		655,334,004
1189		1,623,657,588
1190		293,128,555
1191		1,194,571,846
1192		205,967,926
1193		589,592,127
1194		710,222,253
1195		689,947,540
1196		402,418,318
1197		662,609,793
1198		1,382,094,050
1199		1,009,090,275
1200		1,076,905,011
1201		1,584,388,467
1202		1,260,766,019
1203		1,192,139,897
1204		752,330,568
1205		1,126,688,004
1206		1,374,139,127
1207		828,963,622
1208		1,281,211,784
1209		83,644,937
1210		69,741,393
1211		1,713,567,110
1212		1,113,940,549
1213		2,107,087,036
1214		762,430,710
1215		464,246,976
1216		1,554,162,914
1217		1,458,320,234
1218		2,113,312,781
1219		490,280,118
1220		1,497,227,106
1221		1,444,281,332
1222		910,609,753
1223		761,685,309
1224		796,120,168
1225		828,359,668
1226		1,968,070,216
1227		1,087,389,896
1228		1,149,697,255
1229		360,439,664
1230		51,061,597
1231		2,147,144,097
1232		712,462,173
1233		518,307,191
1234		545,498,249
1235		1,669,974,486
1236		1,985,869,259
1237		299,042,884
1238		76,622,569
1239		6,944,115
1240		284,370,173
1241		1,394,382,414
1242		1,480,873,209
1243		121,934,554
1244		1,989,704,817
1245		400,821,940
1246		810,611,553
1247		673,671,009
1248		224,911,708
1249		94,185,795
1250		1,267,959,203
1251		1,705,170,858
1252		860,918,120
1253		2,040,561,600
1254		22,109,655
1255		966,665,481
1256		673,778,714
1257		499,080,710
1258		396,019,729
1259		2,071,454,547
1260		1,306,101,435
1261		286,749,231
1262		1,826,750,014
1263		920,772,120
1264		32,583,340
1265		70,080,943
1266		1,001,104,937
1267		595,633,358
1268		1,561,588,787
1269		1,239,939,871
1270		625,861,364
1271		1,255,120,030
1272		1,381,697,665
1273		2,106,368,666
1274		205,909,945
1275		102,844,692
1276		2,110,891,770
1277		788,675,199
1278		919,464,139
1279		395,298,228
1280		17,748,115
1281		1,294,399,207
1282		862,478,188
1283		1,055,511,460
1284		1,239,964,108
1285		493,374,386
1286		1,286,225,977
1287		819,384,220
1288		496,197,536
1289		1,726,316,415
1290		996,195,772
1291		1,486,788,549
1292		2,050,506,802
1293		152,651,669
1294		848,326,327
1295		2,145,104,589
1296		1,715,116,047
1297		560,101,089
1298		89,351,214
1299		1,919,623,874
1300		1,547,200,650
1301		858,473,068
1302		2,059,683,795
1303		241,463,183
1304		957,314,781
1305		395,446,859
1306		1,845,706,655
1307		1,206,908,632
1308		717,499,038
1309		1,037,245,269
1310		56,651,981
1311		1,453,731,123
1312		1,287,321,443
1313		1,958,050,164
1314		1,526,919,782
1315		1,958,966,605
1316		1,677,528,070
1317		2,039,491,350
1318		867,568,501
1319		97,128,422
1320		629,404,094
1321		874,652,467
1322		35,455,094
1323		395,982,717
1324		1,349,674,848
1325		439,247,657
1326		1,299,782,916
1327		1,574,567,809
1328		1,932,932,467
1329		244,545,203
1330		1,244,423,177
1331		115,756,789
1332		1,013,887,097
1333		2,020,427,481
1334		1,694,311,622
1335		25,401,280
1336		76,026,892
1337		2,011,128,881
1338		272,759,404
1339		321,591,621
1340		413,721,879
1341		1,920,791,487
1342		1,852,733,844
1343		1,566,513,533
1344		1,895,482,046
1345		1,131,552,302
1346		1,176,179,867
1347		611,840,985
1348		673,502,087
1349		1,758,084,047
1350		486,020,293
1351		376,502,749
1352		2,039,379,914
1353		908,432,987
1354		1,580,097,431
1355		1,465,703,072
1356		823,017,974
1357		1,663,701,078
1358		1,039,271,982
1359		518,067,124
1360		1,243,147,590
1361		271,138,846
1362		1,421,459,812
1363		472,953,835
1364		1,940,305,739
1365		2,088,378,839
1366		439,844,026
1367		1,414,377,609
1368		263,738,542
1369		1,501,518,502
1370		1,882,939,713
1371		1,813,882,836
1372		1,766,731,946
1373		545,976,880
1374		1,830,890,190
1375		856,096,254
1376		1,169,402,270
1377		616,425,208
1378		647,984,318
1379		218,122,546
1380		1,410,551,437
1381		687,941,931
1382		901,065,722
1383		174,848,420
1384		1,906,008,557
1385		867,920,428
1386		223,860,522
1387		105,454,110
1388		440,330,050
1389		228,608,550
1390		1,349,866,953
1391		559,809,461
1392		971,856,899
1393		1,902,175,927
1394		1,225,927,678
1395		142,583,033
1396		499,331,675
1397		1,379,780,009
1398		1,773,691,441
1399		1,954,586,854
1400		691,708,276
1401		551,713,706
1402		917,227,274
1403		726,653,537
1404		339,234,758
1405		1,803,223,836
1406		364,850,786
1407		1,348,109,945
1408		1,339,662,168
1409		1,636,978,334
1410		969,737,962
1411		847,390,846
1412		1,894,811,433
1413		329,360,173
1414		418,617,028
1415		660,084,538
1416		426,821,058
1417		540,032,499
1418		94,225,824
1419		1,506,106,298
1420		1,916,261,698
1421		560,545,562
1422		460,467,832
1423		543,862,266
1424		1,537,560,858
1425		132,120,382
1426		499,797,583
1427		1,315,954,441
1428		1,015,031,530
1429		1,336,831,218
1430		217,603,016
1431		1,186,431,064
1432		1,670,959,978
1433		227,970,615
1434		217,159,075
1435		151,508,508
1436		1,051,282,667
1437		886,020,662
1438		740,474,229
1439		1,299,401,786
1440		1,835,634,192
1441		2,014,642,201
1442		1,392,528,244
1443		297,849,268
1444		744,877,760
1445		454,210,505
1446		38,161,787
1447		1,724,386,805
1448		17,518,674
1449		1,335,712,644
1450		2,060,408,895
1451		339,675,697
1452		1,009,614,508
1453		913,361,288
1454		1,668,206,260
1455		262,042,873
1456		91,245,874
1457		373,365,008
1458		1,336,576,326
1459		207,114,376
1460		1,303,426,253
1461		1,196,379,992
1462		333,078,415
1463		2,830,950
1464		1,419,375,318
1465		1,930,790,545
1466		1,323,914,515
1467		1,666,840,818
1468		112,201,098
1469		267,108,520
1470		1,756,285,518
1471		1,688,284,043
1472		1,947,041,917
1473		942,307,685
1474		1,817,955,753
1475		2,049,103,144
1476		1,315,500,965
1477		162,618,564
1478		1,946,468,153
1479		1,083,350,353
1480		93,958,595
1481		922,894,425
1482		1,298,435,767
1483		1,826,802,533
1484		1,423,905,970
1485		2,025,410,966
1486		176,816,556
1487		757,598,690
1488		707,248,002
1489		2,102,599,849
1490		60,262,634
1491		677,917,659
1492		1,696,927,983
1493		533,359,853
1494		2,143,459,180
1495		639,254,200
1496		1,681,563,786
1497		1,389,697,294
1498		1,025,957,597
